3.5615012530796024, 9.25455239571829
0.03449006031772983, 0.27808746070851953
0.4600228315351287, 1.2192883994562926
0.8864030243819558, 2.4390489338204056
2.078471030498683, 5.263832087333277
2.4194734941806137, 6.2062133633506065
4.123977359612607, 10.750983986067453
3.9880509302523155, 10.530024849205674
3.952543963979271, 9.973377792880807
5.026777992523999, 12.966949175940869
5.401931547871889, 14.020282155296915
6.1517302055900105, 15.959812356639196
6.253844511936114, 16.181243628408797
7.037455292668422, 18.120301694843256
7.140078051992184, 18.508868723982665
7.224947328179423, 18.619112224959643
7.412608848016312, 19.1736346741993
7.855725618044346, 20.337447221986235
4.566585676662985, 11.74766077648458
2.913647417381701, 7.48074154702234
2.709588289015376, 7.093590922606406
2.8279307195650327, 7.091938450429023
3.2204987893976726, 8.312171119700958
1.652599290629513, 4.211207310338967
1.5508239529351797, 4.101199876815905
1.4480317092855322, 3.656920928553223
1.1418582745731032, 3.048339032367682
0.6987415045450682, 1.88452648458075
0.3406634950301586, 0.886669356894064
0.22181261150284604, 0.7211860717016378
2.572644953699771, 6.538360271005015
2.266641003313227, 5.985490293942739
1.8402608104664002, 4.765729759578626
5.2485906040268455, 13.632423328519241
3.3909152790756947, 8.755505798147992
1.0223294537422476, 2.660008070682185
1.2953687027440315, 3.491909778268628
0.5793821680400988, 1.5519074420185213
3.7658993500976976, 9.753126858380766
4.720435073485686, 12.302655360632059
5.6398027992524, 14.406960644805027
5.844878833574039, 15.128382783960578
6.424261001614136, 16.62457830685583
6.730603920652452, 17.28887212216464
